,card_number,expiry_date,card_provider,date_payment_confirmed
6191,4080914928302900.0,2031-01-01 00:00:00,VISA 16 digit,2009-04-28 00:00:00
6192,4032492563217230.0,2031-11-01 00:00:00,VISA 16 digit,2017-07-12 00:00:00
6193,3530733408786240.0,2030-05-01 00:00:00,JCB 16 digit,2003-07-13 00:00:00
6194,3587359278482070.0,2028-09-01 00:00:00,JCB 16 digit,2013-12-31 00:00:00
6195,4704281875750.0,2032-06-01 00:00:00,VISA 13 digit,2009-03-10 00:00:00
6196,346413672274436.0,2029-11-01 00:00:00,American Express,1999-02-26 00:00:00
6197,4063514347497810.0,2025-10-01 00:00:00,VISA 16 digit,2010-04-20 00:00:00
6198,4792530925526.0,2024-09-01 00:00:00,VISA 13 digit,2005-04-08 00:00:00
6199,4810312345794.0,2029-09-01 00:00:00,VISA 13 digit,2007-04-04 00:00:00
6200,4.8220832195885e+18,2026-03-01 00:00:00,VISA 19 digit,2009-08-23 00:00:00
6201,2286989938934430.0,2027-05-01 00:00:00,Mastercard,1994-11-06 00:00:00
6202,4.00390546535588e+18,2026-01-01 00:00:00,VISA 19 digit,2003-01-02 00:00:00
6203,4518962295264.0,2028-11-01 00:00:00,VISA 13 digit,1993-06-26 00:00:00
6204,4798105925061300.0,2025-01-01 00:00:00,VISA 16 digit,1995-10-22 00:00:00
6205,4947131852763370.0,2029-10-01 00:00:00,VISA 16 digit,1999-03-22 00:00:00
6206,4050832843720230.0,2023-01-01 00:00:00,VISA 16 digit,2000-09-21 00:00:00
6207,4398018326828990.0,2028-04-01 00:00:00,VISA 16 digit,2000-05-14 00:00:00
6208,6561144852541430.0,2027-04-01 00:00:00,Discover,1993-04-25 00:00:00
6209,30096039992815.0,2024-05-01 00:00:00,Diners Club  Carte Blanche,2005-07-02 00:00:00
6210,4570001205143.0,2024-05-01 00:00:00,VISA 13 digit,2016-06-13 00:00:00
6211,3523521438449220.0,2026-08-01 00:00:00,JCB 16 digit,2016-10-04 00:00:00
6212,6011871014651940.0,2030-07-01 00:00:00,Discover,2003-03-08 00:00:00
6213,502022587724.0,2027-01-01 00:00:00,Maestro,2008-02-09 00:00:00
6214,4297506517141.0,2027-01-01 00:00:00,VISA 13 digit,2004-02-04 00:00:00
6215,3585383867509960.0,2027-01-01 00:00:00,JCB 16 digit,2014-11-29 00:00:00
6216,180049120659213.0,2032-08-01 00:00:00,JCB 15 digit,2013-09-23 00:00:00
6217,3528770448014090.0,2029-10-01 00:00:00,JCB 16 digit,2010-10-02 00:00:00
6218,4.39934767396704e+18,2023-01-01 00:00:00,VISA 19 digit,2006-08-31 00:00:00
6219,4275906655123400.0,2031-12-01 00:00:00,VISA 16 digit,1999-07-29 00:00:00
6220,4633599490664090.0,2026-12-01 00:00:00,VISA 16 digit,2006-11-02 00:00:00
6221,4.47130434054027e+18,2027-04-01 00:00:00,VISA 19 digit,2022-04-20 00:00:00
6222,213131098888080.0,2031-03-01 00:00:00,JCB 15 digit,2018-02-08 00:00:00
6223,3521797502824280.0,2028-01-01 00:00:00,JCB 16 digit,2019-05-25 00:00:00
6224,6597654799615660.0,2027-05-01 00:00:00,Discover,1994-10-05 00:00:00
6225,213129095472668.0,2025-04-01 00:00:00,JCB 15 digit,2014-03-05 00:00:00
6226,4426585034564190.0,2030-03-01 00:00:00,VISA 16 digit,2006-05-13 00:00:00
6227,6591747704813740.0,2030-06-01 00:00:00,Discover,2016-11-20 00:00:00
6228,30294651306238.0,2023-05-01 00:00:00,Diners Club  Carte Blanche,1997-10-09 00:00:00
6229,343720402055023.0,2028-04-01 00:00:00,American Express,2016-03-09 00:00:00
6230,4412575794776130.0,2023-06-01 00:00:00,VISA 16 digit,2021-10-01 00:00:00
6231,4.52549367679523e+18,2026-04-01 00:00:00,VISA 19 digit,2011-09-19 00:00:00
6232,6011120853000650.0,2029-11-01 00:00:00,Discover,2021-08-29 00:00:00
6233,3584076631288400.0,2025-05-01 00:00:00,JCB 16 digit,1999-05-18 00:00:00
6234,3522428291950270.0,2032-08-01 00:00:00,JCB 16 digit,2005-12-13 00:00:00
6235,6598200914302330.0,2032-02-01 00:00:00,Discover,2022-10-14 00:00:00
6236,4469011873896430.0,2023-08-01 00:00:00,VISA 16 digit,2011-04-18 00:00:00
6237,4501585862009.0,2028-05-01 00:00:00,VISA 13 digit,2003-10-12 00:00:00
6238,676173173961.0,2032-03-01 00:00:00,Maestro,2009-12-12 00:00:00
6239,568460903889.0,2023-08-01 00:00:00,Maestro,2015-11-10 00:00:00
6240,5100892700962460.0,2026-03-01 00:00:00,Mastercard,2015-02-21 00:00:00
6241,2240955458807920.0,2027-05-01 00:00:00,Mastercard,2014-05-22 00:00:00
6242,4.09501121221898e+18,2029-01-01 00:00:00,VISA 19 digit,2017-12-11 00:00:00
6243,676205511113.0,2029-02-01 00:00:00,Maestro,2019-07-14 00:00:00
6244,4.83696211653566e+18,2023-10-01 00:00:00,VISA 19 digit,2022-09-03 00:00:00
6245,373392079778916.0,2026-07-01 00:00:00,American Express,2011-03-25 00:00:00
6246,4527448921724.0,2024-11-01 00:00:00,VISA 13 digit,2008-04-07 00:00:00
6247,347718190230044.0,2029-03-01 00:00:00,American Express,1996-08-17 00:00:00
6248,3505977187048630.0,2028-09-01 00:00:00,JCB 16 digit,2021-02-25 00:00:00
6249,38987271083812.0,2028-08-01 00:00:00,Diners Club  Carte Blanche,2016-03-23 00:00:00
6250,3534009640494820.0,2024-02-01 00:00:00,JCB 16 digit,2015-06-01 00:00:00
6251,4997316177572920.0,2027-06-01 00:00:00,VISA 16 digit,2004-10-16 00:00:00
6252,5265725724119480.0,2029-11-01 00:00:00,Mastercard,2004-10-01 00:00:00
6253,4520942082236280.0,2031-11-01 00:00:00,VISA 16 digit,2015-03-21 00:00:00
6254,4076091716213.0,2023-07-01 00:00:00,VISA 13 digit,2021-04-03 00:00:00
6255,574805807520.0,2023-11-01 00:00:00,Maestro,2001-07-04 00:00:00
6256,213171125921587.0,2031-12-01 00:00:00,JCB 15 digit,2002-08-30 00:00:00
6257,501873913328.0,2025-01-01 00:00:00,Maestro,2018-04-27 00:00:00
6258,347933532971276.0,2028-08-01 00:00:00,American Express,2008-06-29 00:00:00
6259,3557203565349620.0,2023-07-01 00:00:00,JCB 16 digit,2013-08-29 00:00:00
6260,4256492636059.0,2026-08-01 00:00:00,VISA 13 digit,2011-01-27 00:00:00
6261,2248416376105670.0,2030-08-01 00:00:00,Mastercard,2015-09-20 00:00:00
6262,3580756005303450.0,2031-09-01 00:00:00,JCB 16 digit,2003-01-05 00:00:00
6263,5320950466310390.0,2024-11-01 00:00:00,Mastercard,2012-07-16 00:00:00
6264,30018928334289.0,2026-11-01 00:00:00,Diners Club  Carte Blanche,2006-10-18 00:00:00
6265,4174054335285.0,2029-07-01 00:00:00,VISA 13 digit,2000-07-20 00:00:00
6266,4415176510374.0,2032-08-01 00:00:00,VISA 13 digit,2017-02-23 00:00:00
6267,502047935031.0,2032-08-01 00:00:00,Maestro,1996-03-29 00:00:00
6268,2705654186997160.0,2023-07-01 00:00:00,Mastercard,2022-11-08 00:00:00
6269,30556037610115.0,2025-05-01 00:00:00,Diners Club  Carte Blanche,2012-05-04 00:00:00
6270,341667011297219.0,2023-09-01 00:00:00,American Express,2017-06-30 00:00:00
6271,3588209629184670.0,2027-08-01 00:00:00,JCB 16 digit,1998-08-16 00:00:00
6272,676240195617.0,2029-09-01 00:00:00,Maestro,1997-08-12 00:00:00
6273,503867103585.0,2031-08-01 00:00:00,Maestro,2017-09-29 00:00:00
6274,4.70326945761118e+18,2027-09-01 00:00:00,VISA 19 digit,2010-10-15 00:00:00
6275,3522435575441270.0,2029-08-01 00:00:00,JCB 16 digit,1994-10-28 00:00:00
6276,4012042353621910.0,2029-12-01 00:00:00,VISA 16 digit,1995-04-24 00:00:00
6277,36897590501414.0,2028-11-01 00:00:00,Diners Club  Carte Blanche,1997-09-30 00:00:00
6278,6518621860047710.0,2031-01-01 00:00:00,Discover,1997-01-26 00:00:00
6279,213175637180079.0,2030-08-01 00:00:00,JCB 15 digit,2011-05-26 00:00:00
6280,502001692529.0,2023-12-01 00:00:00,Maestro,2014-12-17 00:00:00
6281,4263669747602.0,2026-10-01 00:00:00,VISA 13 digit,2000-04-10 00:00:00
6282,213179503871464.0,2027-11-01 00:00:00,JCB 15 digit,1995-05-28 00:00:00
6283,3529891094035230.0,2028-12-01 00:00:00,JCB 16 digit,2005-08-14 00:00:00
6284,4735304096072410.0,2030-09-01 00:00:00,VISA 16 digit,2002-11-21 00:00:00
6285,2254187676795170.0,2025-06-01 00:00:00,Mastercard,2003-04-22 00:00:00
6286,4560915416265860.0,2026-04-01 00:00:00,VISA 16 digit,1998-04-11 00:00:00
6287,348271107590752.0,2029-04-01 00:00:00,American Express,2008-08-29 00:00:00
6288,4.89444766127014e+18,2024-01-01 00:00:00,VISA 19 digit,2021-03-25 00:00:00
6289,38500629584504.0,2031-12-01 00:00:00,Diners Club  Carte Blanche,2015-10-24 00:00:00
6290,4035282815136170.0,2027-12-01 00:00:00,VISA 16 digit,1995-07-16 00:00:00
6291,4393277786849.0,2031-03-01 00:00:00,VISA 13 digit,2005-06-18 00:00:00
6292,4967644937983520.0,2027-01-01 00:00:00,VISA 16 digit,2010-01-23 00:00:00
6293,6538280049134810.0,2022-11-01 00:00:00,Discover,2009-10-22 00:00:00
6294,4298395998227230.0,2026-01-01 00:00:00,VISA 16 digit,2000-08-05 00:00:00
6295,4912720234428.0,2028-02-01 00:00:00,VISA 13 digit,1997-11-13 00:00:00
6296,2700159787938750.0,2027-02-01 00:00:00,Mastercard,2005-09-12 00:00:00
6297,180018018703839.0,2031-06-01 00:00:00,JCB 15 digit,2019-05-17 00:00:00
6298,4045958253800.0,2028-02-01 00:00:00,VISA 13 digit,2022-09-08 00:00:00
6299,3597805643583690.0,2022-11-01 00:00:00,JCB 16 digit,2009-09-11 00:00:00
6300,6532372112778380.0,2026-08-01 00:00:00,Discover,2013-09-13 00:00:00
6301,4856041667993170.0,2030-12-01 00:00:00,VISA 16 digit,1992-12-12 00:00:00
6302,503844245574.0,2026-03-01 00:00:00,Maestro,2008-09-09 00:00:00
6303,3559275296456090.0,2028-01-01 00:00:00,JCB 16 digit,2012-07-05 00:00:00
6304,3533420980516180.0,2031-06-01 00:00:00,JCB 16 digit,1997-10-30 00:00:00
6305,3598286725002810.0,2023-04-01 00:00:00,JCB 16 digit,2004-11-19 00:00:00
6306,3503017894424790.0,2024-03-01 00:00:00,JCB 16 digit,2018-01-06 00:00:00
6307,180035325610994.0,2028-08-01 00:00:00,JCB 15 digit,1999-09-02 00:00:00
6308,4084917470437.0,2028-07-01 00:00:00,VISA 13 digit,1992-11-28 00:00:00
6309,4587829158009090.0,2025-01-01 00:00:00,VISA 16 digit,1994-03-13 00:00:00
6310,180002247639105.0,2030-05-01 00:00:00,JCB 15 digit,1995-12-14 00:00:00
6311,344603521248118.0,2025-12-01 00:00:00,American Express,2003-04-16 00:00:00
6312,6011530089478510.0,2026-06-01 00:00:00,Discover,2013-07-04 00:00:00
6313,343995816958844.0,2032-02-01 00:00:00,American Express,2001-10-26 00:00:00
6314,6011538158932930.0,2029-04-01 00:00:00,Discover,2016-05-28 00:00:00
6315,4649963446909880.0,2027-12-01 00:00:00,VISA 16 digit,2010-07-08 00:00:00
6316,4.64286542030457e+18,2030-08-01 00:00:00,VISA 19 digit,2010-11-04 00:00:00
6317,3563696951328260.0,2030-02-01 00:00:00,JCB 16 digit,2005-01-19 00:00:00
6318,676353268250.0,2028-06-01 00:00:00,Maestro,2005-02-26 00:00:00
6319,5555544169549530.0,2031-06-01 00:00:00,Mastercard,2015-07-17 00:00:00
6320,501896650766.0,2029-07-01 00:00:00,Maestro,2017-05-27 00:00:00
6321,4881063455006310.0,2025-06-01 00:00:00,VISA 16 digit,2002-06-11 00:00:00
6322,4465295798749.0,2023-04-01 00:00:00,VISA 13 digit,2020-09-07 00:00:00
6323,630467715771.0,2031-09-01 00:00:00,Maestro,2018-09-25 00:00:00
6324,3577575401365510.0,2026-02-01 00:00:00,JCB 16 digit,1994-12-13 00:00:00
6325,3513845872896590.0,2032-01-01 00:00:00,JCB 16 digit,2011-10-21 00:00:00
6326,2227860318199800.0,2031-10-01 00:00:00,Mastercard,2005-05-12 00:00:00
6327,30140703655793.0,2028-09-01 00:00:00,Diners Club  Carte Blanche,2018-12-22 00:00:00
6328,378435968248478.0,2028-06-01 00:00:00,American Express,1999-12-29 00:00:00
6329,6011540450441580.0,2029-09-01 00:00:00,Discover,1995-05-05 00:00:00
6330,4100858447007050.0,2025-01-01 00:00:00,VISA 16 digit,1999-08-14 00:00:00
6331,3560856903470250.0,2031-08-01 00:00:00,JCB 16 digit,2022-05-06 00:00:00
6332,4804794602281670.0,2027-05-01 00:00:00,VISA 16 digit,2018-07-17 00:00:00
6333,676153234023.0,2030-11-01 00:00:00,Maestro,2013-06-13 00:00:00
6334,6557992499277450.0,2028-03-01 00:00:00,Discover,1993-01-28 00:00:00
6335,343167975165336.0,2031-10-01 00:00:00,American Express,2015-05-01 00:00:00
6336,6011732848473580.0,2026-02-01 00:00:00,Discover,2015-07-24 00:00:00
6337,3570861910850810.0,2023-05-01 00:00:00,JCB 16 digit,2014-02-24 00:00:00
6338,30108469669696.0,2029-06-01 00:00:00,Diners Club  Carte Blanche,1998-02-21 00:00:00
6339,4872012088655170.0,2025-11-01 00:00:00,VISA 16 digit,2007-12-10 00:00:00
6340,4555962855457.0,2024-02-01 00:00:00,VISA 13 digit,1996-02-13 00:00:00
6341,4944725359279200.0,2024-11-01 00:00:00,VISA 16 digit,2001-03-20 00:00:00
6342,30382736590528.0,2029-08-01 00:00:00,Diners Club  Carte Blanche,2006-06-14 00:00:00
6343,38853951716792.0,2030-12-01 00:00:00,Diners Club  Carte Blanche,2021-03-08 00:00:00
6344,180080891606349.0,2023-08-01 00:00:00,JCB 15 digit,2012-10-11 00:00:00
6345,4574098658075940.0,2023-12-01 00:00:00,VISA 16 digit,2004-09-19 00:00:00
6346,4638310737951970.0,2030-09-01 00:00:00,VISA 16 digit,2008-02-18 00:00:00
6347,676389277028.0,2026-01-01 00:00:00,Maestro,2015-08-25 00:00:00
6348,30028882420420.0,2030-01-01 00:00:00,Diners Club  Carte Blanche,2000-03-10 00:00:00
6349,4588033761637830.0,2025-02-01 00:00:00,VISA 16 digit,2016-04-29 00:00:00
6350,4567630777351.0,2028-01-01 00:00:00,VISA 13 digit,1999-06-29 00:00:00
6351,4785932244586740.0,2031-09-01 00:00:00,VISA 16 digit,2022-07-27 00:00:00
6352,4074047700084.0,2029-08-01 00:00:00,VISA 13 digit,2003-08-05 00:00:00
6353,30324156598466.0,2032-10-01 00:00:00,Diners Club  Carte Blanche,1997-07-06 00:00:00
6354,2243154312636670.0,2023-12-01 00:00:00,Mastercard,2021-03-22 00:00:00
6355,4414904619614040.0,2031-09-01 00:00:00,VISA 16 digit,1996-12-25 00:00:00
6356,3545070762959930.0,2025-03-01 00:00:00,JCB 16 digit,2004-06-13 00:00:00
6357,580791215099.0,2023-03-01 00:00:00,Maestro,2013-08-01 00:00:00
6358,3556980688338000.0,2024-02-01 00:00:00,JCB 16 digit,2008-01-30 00:00:00
6359,501869793551.0,2030-09-01 00:00:00,Maestro,2003-10-09 00:00:00
6360,372270381755726.0,2027-08-01 00:00:00,American Express,2007-08-23 00:00:00
6361,583599745028.0,2023-09-01 00:00:00,Maestro,1993-08-22 00:00:00
6362,2540973465202930.0,2030-03-01 00:00:00,Mastercard,2005-06-22 00:00:00
6363,4.75787097721666e+18,2028-07-01 00:00:00,VISA 19 digit,2001-05-11 00:00:00
6364,562796507746.0,2032-06-01 00:00:00,Maestro,2021-06-13 00:00:00
6365,4245061152507540.0,2024-03-01 00:00:00,VISA 16 digit,2003-09-23 00:00:00
6366,2277523319237170.0,2025-08-01 00:00:00,Mastercard,2007-08-17 00:00:00
6367,349320296524541.0,2030-04-01 00:00:00,American Express,2004-11-06 00:00:00
6368,4944397262853.0,2024-06-01 00:00:00,VISA 13 digit,2000-09-20 00:00:00
6369,3556771571490860.0,2029-12-01 00:00:00,JCB 16 digit,2005-10-25 00:00:00
6370,2271840613554950.0,2026-03-01 00:00:00,Mastercard,1997-04-24 00:00:00
6371,180063470480526.0,2026-10-01 00:00:00,JCB 15 digit,2007-02-05 00:00:00
6372,2269907677238460.0,2028-02-01 00:00:00,Mastercard,2010-06-29 00:00:00
6373,4518902971305.0,2031-12-01 00:00:00,VISA 13 digit,2002-11-04 00:00:00
6374,675917614611.0,2025-10-01 00:00:00,Maestro,2019-05-23 00:00:00
6375,213149587020825.0,2027-03-01 00:00:00,JCB 15 digit,2010-07-20 00:00:00
6376,4401272537073.0,2029-02-01 00:00:00,VISA 13 digit,1994-03-03 00:00:00
6377,6556575446635680.0,2030-05-01 00:00:00,Discover,1994-03-24 00:00:00
6378,503828224520.0,2028-12-01 00:00:00,Maestro,2000-10-02 00:00:00
6379,2348537390714460.0,2031-07-01 00:00:00,Mastercard,1993-11-22 00:00:00
6380,345818041994632.0,2030-11-01 00:00:00,American Express,2016-08-09 00:00:00
6381,3537068809233940.0,2030-11-01 00:00:00,JCB 16 digit,2019-07-05 00:00:00
6382,2604762576985106.0,2029-10-01 00:00:00,Mastercard,2015-11-03 00:00:00
6383,3573364014298280.0,2032-10-01 00:00:00,JCB 16 digit,2007-12-06 00:00:00
6384,3558154054728460.0,2028-10-01 00:00:00,JCB 16 digit,2021-09-09 00:00:00
6385,4076368025076260.0,2023-08-01 00:00:00,VISA 16 digit,2002-07-16 00:00:00
6386,3594129174150810.0,2028-05-01 00:00:00,JCB 16 digit,1994-06-19 00:00:00
6387,5271141250786790.0,2030-04-01 00:00:00,Mastercard,2014-06-21 00:00:00
6388,3575337836814430.0,2030-03-01 00:00:00,JCB 16 digit,2017-08-25 00:00:00
6389,675973122749.0,2023-10-01 00:00:00,Maestro,2006-10-04 00:00:00
6390,346569081426642.0,2032-05-01 00:00:00,American Express,2009-05-03 00:00:00
6391,180009353599080.0,2026-04-01 00:00:00,JCB 15 digit,1993-12-12 00:00:00
6392,30267381347318.0,2031-02-01 00:00:00,Diners Club  Carte Blanche,2010-07-28 00:00:00
6393,4594418631023950.0,2026-03-01 00:00:00,VISA 16 digit,1995-03-11 00:00:00
6394,501844222841.0,2025-10-01 00:00:00,Maestro,2018-02-12 00:00:00
6395,4772571529726.0,2031-01-01 00:00:00,VISA 13 digit,2015-04-30 00:00:00
6396,4482507707038.0,2023-01-01 00:00:00,VISA 13 digit,2005-01-15 00:00:00
6397,4976223425064.0,2027-02-01 00:00:00,VISA 13 digit,2011-11-09 00:00:00
6398,374234114407664.0,2032-07-01 00:00:00,American Express,2003-05-28 00:00:00
6399,2366900229126710.0,2029-12-01 00:00:00,Mastercard,2004-06-26 00:00:00
6400,4720259996642.0,2029-06-01 00:00:00,VISA 13 digit,2005-08-08 00:00:00
6401,3518517566750540.0,2032-06-01 00:00:00,JCB 16 digit,1994-04-10 00:00:00
6402,4752016580591.0,2023-02-01 00:00:00,VISA 13 digit,2015-05-18 00:00:00
6403,4.1808474838676306e+18,2028-07-01 00:00:00,VISA 19 digit,2011-10-02 00:00:00
6404,180077462904483.0,2025-12-01 00:00:00,JCB 15 digit,1998-06-03 00:00:00
6405,4.5339947889374305e+18,2023-03-01 00:00:00,VISA 19 digit,2019-06-19 00:00:00
6406,6544841538425090.0,2026-09-01 00:00:00,Discover,2006-05-02 00:00:00
6407,4881321634172000.0,2027-05-01 00:00:00,VISA 16 digit,2019-05-17 00:00:00
6408,4111296758560940.0,2024-12-01 00:00:00,VISA 16 digit,2016-08-16 00:00:00
6409,5489193519526200.0,2028-06-01 00:00:00,Mastercard,2008-03-08 00:00:00
6410,6557696601667760.0,2031-01-01 00:00:00,Discover,2017-10-26 00:00:00
6411,2237812052679880.0,2026-08-01 00:00:00,Mastercard,2018-11-20 00:00:00
6412,4027831858133120.0,2029-06-01 00:00:00,VISA 16 digit,2007-08-16 00:00:00
6413,676251971674.0,2024-01-01 00:00:00,Maestro,2010-10-22 00:00:00
6414,377335694863098.0,2023-08-01 00:00:00,American Express,2014-11-04 00:00:00
6415,180084372854915.0,2026-02-01 00:00:00,JCB 15 digit,2020-11-11 00:00:00
6416,4381241415967.0,2024-05-01 00:00:00,VISA 13 digit,2007-12-24 00:00:00
6417,5200183126989930.0,2032-03-01 00:00:00,Mastercard,2016-02-02 00:00:00
6418,30499183478245.0,2025-04-01 00:00:00,Diners Club  Carte Blanche,2019-08-29 00:00:00
6419,566434801759.0,2031-07-01 00:00:00,Maestro,2016-08-10 00:00:00
6420,180086083730607.0,2029-06-01 00:00:00,JCB 15 digit,1994-05-06 00:00:00
6421,4840653624168.0,2027-06-01 00:00:00,VISA 13 digit,1999-04-26 00:00:00
6422,4397833878522000.0,2027-07-01 00:00:00,VISA 16 digit,2010-08-02 00:00:00
6423,6011273045266250.0,2025-06-01 00:00:00,Discover,2009-02-22 00:00:00
6424,4.0959353924945e+18,2029-09-01 00:00:00,VISA 19 digit,1997-02-18 00:00:00
6425,379695660923715.0,2030-05-01 00:00:00,American Express,2012-02-20 00:00:00
6426,348717856492533.0,2026-10-01 00:00:00,American Express,2005-08-05 00:00:00
6427,4413159511531400.0,2025-04-01 00:00:00,VISA 16 digit,2021-04-21 00:00:00
6428,676248439504.0,2024-11-01 00:00:00,Maestro,2011-05-09 00:00:00
6429,345715919278942.0,2027-12-01 00:00:00,American Express,2018-12-11 00:00:00
6430,379739513013090.0,2030-10-01 00:00:00,American Express,2009-08-12 00:00:00
6431,370460121222002.0,2026-07-01 00:00:00,American Express,2014-04-18 00:00:00
6432,4711909740183240.0,2028-03-01 00:00:00,VISA 16 digit,2020-04-07 00:00:00
6433,4.2647988628426097e+18,2030-09-01 00:00:00,VISA 19 digit,2008-02-07 00:00:00
6434,676193506794.0,2032-03-01 00:00:00,Maestro,1993-05-16 00:00:00
6435,30447131043827.0,2031-05-01 00:00:00,Diners Club  Carte Blanche,2012-05-29 00:00:00
6436,4472237010977.0,2029-02-01 00:00:00,VISA 13 digit,1996-02-04 00:00:00
6437,4938788317663260.0,2025-12-01 00:00:00,VISA 16 digit,2008-05-19 00:00:00
6438,639080694602.0,2030-09-01 00:00:00,Maestro,2008-01-25 00:00:00
6439,4.48225749189305e+18,2030-01-01 00:00:00,VISA 19 digit,1995-10-29 00:00:00
6440,502057251097.0,2030-06-01 00:00:00,Maestro,1995-04-21 00:00:00
6441,348776501166546.0,2030-06-01 00:00:00,American Express,2006-09-10 00:00:00
6442,4328556246441700.0,2023-10-01 00:00:00,VISA 16 digit,1999-02-21 00:00:00
6443,4943694445211.0,2030-10-01 00:00:00,VISA 13 digit,2011-07-12 00:00:00
6444,30007675935562.0,2026-03-01 00:00:00,Diners Club  Carte Blanche,2010-11-06 00:00:00
6445,3550609410021640.0,2029-12-01 00:00:00,JCB 16 digit,2000-08-01 00:00:00
6446,2605638676284720.0,2024-09-01 00:00:00,Mastercard,2020-08-02 00:00:00
6447,213125410335192.0,2028-02-01 00:00:00,JCB 15 digit,2020-09-27 00:00:00
6448,4.76478717835225e+18,2028-01-01 00:00:00,VISA 19 digit,2000-10-03 00:00:00
6449,4677320535125440.0,2024-04-01 00:00:00,VISA 16 digit,1998-03-17 00:00:00
6450,30459008267744.0,2026-05-01 00:00:00,Diners Club  Carte Blanche,2020-08-02 00:00:00
6451,2540214424836250.0,2030-06-01 00:00:00,Mastercard,2002-02-18 00:00:00
6452,3516281771887520.0,2030-06-01 00:00:00,JCB 16 digit,2021-11-02 00:00:00
6453,6529426699266050.0,2028-09-01 00:00:00,Discover,1998-06-12 00:00:00
6454,6011874059760180.0,2025-04-01 00:00:00,Discover,2014-08-14 00:00:00
6455,4549098232991440.0,2023-03-01 00:00:00,VISA 16 digit,2000-08-01 00:00:00
6456,213132981220118.0,2027-08-01 00:00:00,JCB 15 digit,2006-06-19 00:00:00
6457,3513287040777300.0,2023-06-01 00:00:00,JCB 16 digit,2010-09-19 00:00:00
6458,4631187638312930.0,2025-08-01 00:00:00,VISA 16 digit,1997-08-02 00:00:00
6459,3562788043854810.0,2027-11-01 00:00:00,JCB 16 digit,2003-04-16 00:00:00
6460,2289198051085270.0,2029-11-01 00:00:00,Mastercard,2000-03-19 00:00:00
6461,3534008113136150.0,2024-04-01 00:00:00,JCB 16 digit,2010-04-22 00:00:00
6462,4917106532097.0,2026-11-01 00:00:00,VISA 13 digit,2014-12-08 00:00:00
6463,4.53173344066244e+18,2031-08-01 00:00:00,VISA 19 digit,2014-04-12 00:00:00
6464,4.53161049728819e+18,2029-05-01 00:00:00,VISA 19 digit,2009-10-31 00:00:00
6465,4.43859146012602e+18,2025-06-01 00:00:00,VISA 19 digit,2018-04-29 00:00:00
6466,6595758561384940.0,2026-12-01 00:00:00,Discover,2001-04-24 00:00:00
6467,3529466077252550.0,2026-10-01 00:00:00,JCB 16 digit,2005-05-04 00:00:00
6468,4591586047692.0,2027-09-01 00:00:00,VISA 13 digit,1993-01-05 00:00:00
6469,4.89442508730495e+18,2025-07-01 00:00:00,VISA 19 digit,2019-02-19 00:00:00
6470,4951018129949030.0,2027-06-01 00:00:00,VISA 16 digit,2007-12-23 00:00:00
6471,30452382912092.0,2031-12-01 00:00:00,Diners Club  Carte Blanche,1998-10-19 00:00:00
